Origin,Destination,Via_Hub,Fare_Udeung,Remarks
나주,군산교육지원청,광주,14400,전북권 최적경로
군산교육지원청,나주,광주,14400,전북권 최적경로
나주,익산교육지원청,광주,14400,전북권 최적경로
익산교육지원청,나주,광주,14400,전북권 최적경로
나주,정읍교육지원청,광주,14400,전북권 최적경로
정읍교육지원청,나주,광주,14400,전북권 최적경로
나주,남원교육지원청,광주,14400,전북권 최적경로
남원교육지원청,나주,광주,14400,전북권 최적경로
나주,김제교육지원청,광주,14400,전북권 최적경로
김제교육지원청,나주,광주,14400,전북권 최적경로
나주,완주교육지원청,광주,14400,전북권 최적경로
완주교육지원청,나주,광주,14400,전북권 최적경로
나주,진안교육지원청,광주,14400,전북권 최적경로
진안교육지원청,나주,광주,14400,전북권 최적경로
나주,무주교육지원청,광주,14400,전북권 최적경로
무주교육지원청,나주,광주,14400,전북권 최적경로
나주,장수교육지원청,광주,14400,전북권 최적경로
장수교육지원청,나주,광주,14400,전북권 최적경로
나주,임실교육지원청,광주,14400,전북권 최적경로
임실교육지원청,나주,광주,14400,전북권 최적경로
나주,순창교육지원청,광주,14400,전북권 최적경로
순창교육지원청,나주,광주,14400,전북권 최적경로
나주,고창교육지원청,광주,14400,전북권 최적경로
고창교육지원청,나주,광주,14400,전북권 최적경로
나주,부안교육지원청,광주,14400,전북권 최적경로
부안교육지원청,나주,광주,14400,전북권 최적경로
나주,포항교육지원청,광주,28600,경북권 최적경로
포항교육지원청,나주,광주,28600,경북권 최적경로
나주,경주교육지원청,광주,28600,경북권 최적경로
경주교육지원청,나주,광주,28600,경북권 최적경로
나주,김천교육지원청,광주,28600,경북권 최적경로
김천교육지원청,나주,광주,28600,경북권 최적경로
나주,안동교육지원청,광주,28600,경북권 최적경로
안동교육지원청,나주,광주,28600,경북권 최적경로
나주,구미교육지원청,광주,28600,경북권 최적경로
구미교육지원청,나주,광주,28600,경북권 최적경로
나주,영주교육지원청,광주,28600,경북권 최적경로
영주교육지원청,나주,광주,28600,경북권 최적경로
나주,영천교육지원청,광주,28600,경북권 최적경로
영천교육지원청,나주,광주,28600,경북권 최적경로
나주,상주교육지원청,광주,28600,경북권 최적경로
상주교육지원청,나주,광주,28600,경북권 최적경로
나주,문경교육지원청,광주,28600,경북권 최적경로
문경교육지원청,나주,광주,28600,경북권 최적경로
나주,경산교육지원청,광주,28600,경북권 최적경로
경산교육지원청,나주,광주,28600,경북권 최적경로
나주,의성교육지원청,광주,28600,경북권 최적경로
의성교육지원청,나주,광주,28600,경북권 최적경로
나주,청송교육지원청,광주,28600,경북권 최적경로
청송교육지원청,나주,광주,28600,경북권 최적경로
나주,영양교육지원청,광주,28600,경북권 최적경로
영양교육지원청,나주,광주,28600,경북권 최적경로
나주,영덕교육지원청,광주,28600,경북권 최적경로
영덕교육지원청,나주,광주,28600,경북권 최적경로
나주,청도교육지원청,광주,28600,경북권 최적경로
청도교육지원청,나주,광주,28600,경북권 최적경로
나주,고령교육지원청,광주,28600,경북권 최적경로
고령교육지원청,나주,광주,28600,경북권 최적경로
나주,성주교육지원청,광주,28600,경북권 최적경로
성주교육지원청,나주,광주,28600,경북권 최적경로
나주,칠곡교육지원청,광주,28600,경북권 최적경로
칠곡교육지원청,나주,광주,28600,경북권 최적경로
나주,예천교육지원청,광주,28600,경북권 최적경로
예천교육지원청,나주,광주,28600,경북권 최적경로
나주,봉화교육지원청,광주,28600,경북권 최적경로
봉화교육지원청,나주,광주,28600,경북권 최적경로
나주,울진교육지원청,광주,28600,경북권 최적경로
울진교육지원청,나주,광주,28600,경북권 최적경로
나주,울릉교육지원청,광주,28600,경북권 최적경로
울릉교육지원청,나주,광주,28600,경북권 최적경로
나주,창원교육지원청,광주,30400,경남권 최적경로
창원교육지원청,나주,광주,30400,경남권 최적경로
나주,진주교육지원청,광주,30400,경남권 최적경로
진주교육지원청,나주,광주,30400,경남권 최적경로
나주,통영교육지원청,광주,30400,경남권 최적경로
통영교육지원청,나주,광주,30400,경남권 최적경로
나주,사천교육지원청,광주,30400,경남권 최적경로
사천교육지원청,나주,광주,30400,경남권 최적경로
나주,김해교육지원청,광주,30400,경남권 최적경로
김해교육지원청,나주,광주,30400,경남권 최적경로
나주,밀양교육지원청,광주,30400,경남권 최적경로
밀양교육지원청,나주,광주,30400,경남권 최적경로
나주,거제교육지원청,광주,30400,경남권 최적경로
거제교육지원청,나주,광주,30400,경남권 최적경로
나주,양산교육지원청,광주,30400,경남권 최적경로
양산교육지원청,나주,광주,30400,경남권 최적경로
나주,의령교육지원청,광주,30400,경남권 최적경로
의령교육지원청,나주,광주,30400,경남권 최적경로
나주,함안교육지원청,광주,30400,경남권 최적경로
함안교육지원청,나주,광주,30400,경남권 최적경로
나주,창녕교육지원청,광주,30400,경남권 최적경로
창녕교육지원청,나주,광주,30400,경남권 최적경로
나주,남해교육지원청,광주,30400,경남권 최적경로
남해교육지원청,나주,광주,30400,경남권 최적경로
나주,하동교육지원청,광주,30400,경남권 최적경로
하동교육지원청,나주,광주,30400,경남권 최적경로
나주,산청교육지원청,광주,30400,경남권 최적경로
산청교육지원청,나주,광주,30400,경남권 최적경로
나주,함양교육지원청,광주,30400,경남권 최적경로
함양교육지원청,나주,광주,30400,경남권 최적경로
나주,거창교육지원청,광주,30400,경남권 최적경로
거창교육지원청,나주,광주,30400,경남권 최적경로
나주,합천교육지원청,광주,30400,경남권 최적경로
합천교육지원청,나주,광주,30400,경남권 최적경로
나주,제주시교육지원청,광주,35600,제주권 최적경로
제주시교육지원청,나주,광주,35600,제주권 최적경로
나주,서귀포시교육지원청,광주,35600,제주권 최적경로
서귀포시교육지원청,나주,광주,35600,제주권 최적경로
광양,서울동부교육지원청,광주,42200,서울권 최적경로
서울동부교육지원청,광양,광주,42200,서울권 최적경로
광양,서울서부교육지원청,광주,42200,서울권 최적경로
서울서부교육지원청,광양,광주,42200,서울권 최적경로
광양,서울남부교육지원청,광주,42200,서울권 최적경로
서울남부교육지원청,광양,광주,42200,서울권 최적경로
광양,서울북부교육지원청,광주,42200,서울권 최적경로
서울북부교육지원청,광양,광주,42200,서울권 최적경로
광양,서울중부교육지원청,광주,42200,서울권 최적경로
서울중부교육지원청,광양,광주,42200,서울권 최적경로
광양,서울강남서초교육지원청,광주,42200,서울권 최적경로
서울강남서초교육지원청,광양,광주,42200,서울권 최적경로
광양,서울강동송파교육지원청,광주,42200,서울권 최적경로
서울강동송파교육지원청,광양,광주,42200,서울권 최적경로
광양,서울강서양천교육지원청,광주,42200,서울권 최적경로
서울강서양천교육지원청,광양,광주,42200,서울권 최적경로
광양,서울동작관악교육지원청,광주,42200,서울권 최적경로
서울동작관악교육지원청,광양,광주,42200,서울권 최적경로
광양,서울성동광진교육지원청,광주,42200,서울권 최적경로
서울성동광진교육지원청,광양,광주,42200,서울권 최적경로
광양,서울성북강북교육지원청,광주,42200,서울권 최적경로
서울성북강북교육지원청,광양,광주,42200,서울권 최적경로
광양,부산서부교육지원청,광주,37000,부산권 최적경로
부산서부교육지원청,광양,광주,37000,부산권 최적경로
광양,부산남부교육지원청,광주,37000,부산권 최적경로
부산남부교육지원청,광양,광주,37000,부산권 최적경로
광양,부산동래교육지원청,광주,37000,부산권 최적경로
부산동래교육지원청,광양,광주,37000,부산권 최적경로
광양,부산북부교육지원청,광주,37000,부산권 최적경로
부산북부교육지원청,광양,광주,37000,부산권 최적경로
광양,부산해운대교육지원청,광주,37000,부산권 최적경로
부산해운대교육지원청,광양,광주,37000,부산권 최적경로
광양,대구동부교육지원청,광주,35200,대구권 최적경로
대구동부교육지원청,광양,광주,35200,대구권 최적경로
광양,대구서부교육지원청,광주,35200,대구권 최적경로
대구서부교육지원청,광양,광주,35200,대구권 최적경로
광양,대구남부교육지원청,광주,35200,대구권 최적경로
대구남부교육지원청,광양,광주,35200,대구권 최적경로
광양,대구달성교육지원청,광주,35200,대구권 최적경로
대구달성교육지원청,광양,광주,35200,대구권 최적경로
광양,인천북부교육지원청,광주,41900,인천권 최적경로
인천북부교육지원청,광양,광주,41900,인천권 최적경로
광양,인천서부교육지원청,광주,41900,인천권 최적경로
인천서부교육지원청,광양,광주,41900,인천권 최적경로
광양,인천남부교육지원청,광주,41900,인천권 최적경로
인천남부교육지원청,광양,광주,41900,인천권 최적경로
광양,인천동부교육지원청,광주,41900,인천권 최적경로
인천동부교육지원청,광양,광주,41900,인천권 최적경로
광양,인천강화교육지원청,광주,41900,인천권 최적경로
인천강화교육지원청,광양,광주,41900,인천권 최적경로
광양,광주동부교육지원청,광주,42200,광주권 최적경로
광주동부교육지원청,광양,광주,42200,광주권 최적경로
광양,광주서부교육지원청,광주,42200,광주권 최적경로
광주서부교육지원청,광양,광주,42200,광주권 최적경로
광양,대전동부교육지원청,광주,34400,대전권 최적경로
대전동부교육지원청,광양,광주,34400,대전권 최적경로
광양,대전서부교육지원청,광주,34400,대전권 최적경로
대전서부교육지원청,광양,광주,34400,대전권 최적경로
광양,울산강남교육지원청,광주,38900,울산권 최적경로
울산강남교육지원청,광양,광주,38900,울산권 최적경로
광양,울산강북교육지원청,광주,38900,울산권 최적경로
울산강북교육지원청,광양,광주,38900,울산권 최적경로
광양,세종특별자치시교육청,광주,34400,세종권 최적경로
세종특별자치시교육청,광양,광주,34400,세종권 최적경로
광양,수원교육지원청,광주,42200,경기권 최적경로
수원교육지원청,광양,광주,42200,경기권 최적경로
광양,성남교육지원청,광주,42200,경기권 최적경로
성남교육지원청,광양,광주,42200,경기권 최적경로
광양,의정부교육지원청,광주,42200,경기권 최적경로
의정부교육지원청,광양,광주,42200,경기권 최적경로
광양,안양과천교육지원청,광주,42200,경기권 최적경로
안양과천교육지원청,광양,광주,42200,경기권 최적경로
광양,부천교육지원청,광주,42200,경기권 최적경로
부천교육지원청,광양,광주,42200,경기권 최적경로
광양,광명교육지원청,광주,42200,경기권 최적경로
광명교육지원청,광양,광주,42200,경기권 최적경로
광양,평택교육지원청,광주,42200,경기권 최적경로
평택교육지원청,광양,광주,42200,경기권 최적경로
광양,동두천양주교육지원청,광주,42200,경기권 최적경로
동두천양주교육지원청,광양,광주,42200,경기권 최적경로
광양,안산교육지원청,광주,42200,경기권 최적경로
안산교육지원청,광양,광주,42200,경기권 최적경로
광양,고양교육지원청,광주,42200,경기권 최적경로
고양교육지원청,광양,광주,42200,경기권 최적경로
광양,의왕교육지원청,광주,42200,경기권 최적경로
의왕교육지원청,광양,광주,42200,경기권 최적경로
광양,구리남양주교육지원청,광주,42200,경기권 최적경로
구리남양주교육지원청,광양,광주,42200,경기권 최적경로
광양,오산화성교육지원청,광주,42200,경기권 최적경로
오산화성교육지원청,광양,광주,42200,경기권 최적경로
광양,시흥교육지원청,광주,42200,경기권 최적경로
시흥교육지원청,광양,광주,42200,경기권 최적경로
광양,군포교육지원청,광주,42200,경기권 최적경로
군포교육지원청,광양,광주,42200,경기권 최적경로
광양,하남광주교육지원청,광주,42200,경기권 최적경로
하남광주교육지원청,광양,광주,42200,경기권 최적경로
광양,파주교육지원청,광주,42200,경기권 최적경로
파주교육지원청,광양,광주,42200,경기권 최적경로
광양,여주교육지원청,광주,42200,경기권 최적경로
여주교육지원청,광양,광주,42200,경기권 최적경로
광양,이천교육지원청,광주,42200,경기권 최적경로
이천교육지원청,광양,광주,42200,경기권 최적경로
광양,용인교육지원청,광주,42200,경기권 최적경로
용인교육지원청,광양,광주,42200,경기권 최적경로
광양,안성교육지원청,광주,42200,경기권 최적경로
안성교육지원청,광양,광주,42200,경기권 최적경로
광양,김포교육지원청,광주,42200,경기권 최적경로
김포교육지원청,광양,광주,42200,경기권 최적경로
광양,포천교육지원청,광주,42200,경기권 최적경로
포천교육지원청,광양,광주,42200,경기권 최적경로
광양,가평교육지원청,광주,42200,경기권 최적경로
가평교육지원청,광양,광주,42200,경기권 최적경로
광양,양평교육지원청,광주,42200,경기권 최적경로
양평교육지원청,광양,광주,42200,경기권 최적경로
광양,연천교육지원청,광주,42200,경기권 최적경로
연천교육지원청,광양,광주,42200,경기권 최적경로
광양,춘천교육지원청,광주,42200,강원권 최적경로
춘천교육지원청,광양,광주,42200,강원권 최적경로
광양,원주교육지원청,광주,42200,강원권 최적경로
원주교육지원청,광양,광주,42200,강원권 최적경로
광양,강릉교육지원청,광주,42200,강원권 최적경로
강릉교육지원청,광양,광주,42200,강원권 최적경로
광양,속초양양교육지원청,광주,42200,강원권 최적경로
속초양양교육지원청,광양,광주,42200,강원권 최적경로
광양,홍천교육지원청,광주,42200,강원권 최적경로
홍천교육지원청,광양,광주,42200,강원권 최적경로
광양,횡성교육지원청,광주,42200,강원권 최적경로
횡성교육지원청,광양,광주,42200,강원권 최적경로
광양,영월교육지원청,광주,42200,강원권 최적경로
영월교육지원청,광양,광주,42200,강원권 최적경로
광양,평창교육지원청,광주,42200,강원권 최적경로
평창교육지원청,광양,광주,42200,강원권 최적경로
광양,정선교육지원청,광주,42200,강원권 최적경로
정선교육지원청,광양,광주,42200,강원권 최적경로
광양,철원교육지원청,광주,42200,강원권 최적경로
철원교육지원청,광양,광주,42200,강원권 최적경로
광양,화천교육지원청,광주,42200,강원권 최적경로
화천교육지원청,광양,광주,42200,강원권 최적경로
광양,양구교육지원청,광주,42200,강원권 최적경로
양구교육지원청,광양,광주,42200,강원권 최적경로
광양,인제교육지원청,광주,42200,강원권 최적경로
인제교육지원청,광양,광주,42200,강원권 최적경로
광양,고성교육지원청,광주,42200,강원권 최적경로
고성교육지원청,광양,광주,42200,강원권 최적경로
광양,양양교육지원청,광주,42200,강원권 최적경로
양양교육지원청,광양,광주,42200,강원권 최적경로
광양,동해교육지원청,광주,42200,강원권 최적경로
동해교육지원청,광양,광주,42200,강원권 최적경로
광양,태백교육지원청,광주,42200,강원권 최적경로
태백교육지원청,광양,광주,42200,강원권 최적경로
광양,삼척교육지원청,광주,42200,강원권 최적경로
삼척교육지원청,광양,광주,42200,강원권 최적경로
광양,청주교육지원청,광주,34400,충북권 최적경로
청주교육지원청,광양,광주,34400,충북권 최적경로
광양,충주교육지원청,광주,34400,충북권 최적경로
충주교육지원청,광양,광주,34400,충북권 최적경로
광양,제천교육지원청,광주,34400,충북권 최적경로
제천교육지원청,광양,광주,34400,충북권 최적경로
광양,보은교육지원청,광주,34400,충북권 최적경로
보은교육지원청,광양,광주,34400,충북권 최적경로
광양,옥천교육지원청,광주,34400,충북권 최적경로
옥천교육지원청,광양,광주,34400,충북권 최적경로
광양,영동교육지원청,광주,34400,충북권 최적경로
영동교육지원청,광양,광주,34400,충북권 최적경로
광양,진천교육지원청,광주,34400,충북권 최적경로
진천교육지원청,광양,광주,34400,충북권 최적경로
광양,괴산증평교육지원청,광주,34400,충북권 최적경로
괴산증평교육지원청,광양,광주,34400,충북권 최적경로
광양,음성교육지원청,광주,34400,충북권 최적경로
음성교육지원청,광양,광주,34400,충북권 최적경로
광양,단양교육지원청,광주,34400,충북권 최적경로
단양교육지원청,광양,광주,34400,충북권 최적경로
광양,천안교육지원청,광주,34400,충남권 최적경로
천안교육지원청,광양,광주,34400,충남권 최적경로
광양,공주교육지원청,광주,34400,충남권 최적경로
공주교육지원청,광양,광주,34400,충남권 최적경로
광양,보령교육지원청,광주,34400,충남권 최적경로
보령교육지원청,광양,광주,34400,충남권 최적경로
광양,아산교육지원청,광주,34400,충남권 최적경로
아산교육지원청,광양,광주,34400,충남권 최적경로
광양,서산교육지원청,광주,34400,충남권 최적경로
서산교육지원청,광양,광주,34400,충남권 최적경로
광양,논산계룡교육지원청,광주,34400,충남권 최적경로
논산계룡교육지원청,광양,광주,34400,충남권 최적경로
광양,당진교육지원청,광주,34400,충남권 최적경로
당진교육지원청,광양,광주,34400,충남권 최적경로
광양,금산교육지원청,광주,34400,충남권 최적경로
금산교육지원청,광양,광주,34400,충남권 최적경로
광양,부여교육지원청,광주,34400,충남권 최적경로
부여교육지원청,광양,광주,34400,충남권 최적경로
광양,서천교육지원청,광주,34400,충남권 최적경로
서천교육지원청,광양,광주,34400,충남권 최적경로
광양,청양교육지원청,광주,34400,충남권 최적경로
청양교육지원청,광양,광주,34400,충남권 최적경로
광양,홍성교육지원청,광주,34400,충남권 최적경로
홍성교육지원청,광양,광주,34400,충남권 최적경로
광양,예산교육지원청,광주,34400,충남권 최적경로
예산교육지원청,광양,광주,34400,충남권 최적경로
광양,태안교육지원청,광주,34400,충남권 최적경로
태안교육지원청,광양,광주,34400,충남권 최적경로
광양,전주교육지원청,광주,21000,전북권 최적경로
전주교육지원청,광양,광주,21000,전북권 최적경로
광양,군산교육지원청,광주,21000,전북권 최적경로
군산교육지원청,광양,광주,21000,전북권 최적경로
광양,익산교육지원청,광주,21000,전북권 최적경로
익산교육지원청,광양,광주,21000,전북권 최적경로
광양,정읍교육지원청,광주,21000,전북권 최적경로
정읍교육지원청,광양,광주,21000,전북권 최적경로
광양,남원교육지원청,광주,21000,전북권 최적경로
남원교육지원청,광양,광주,21000,전북권 최적경로
광양,김제교육지원청,광주,21000,전북권 최적경로
김제교육지원청,광양,광주,21000,전북권 최적경로
광양,완주교육지원청,광주,21000,전북권 최적경로
완주교육지원청,광양,광주,21000,전북권 최적경로
광양,진안교육지원청,광주,21000,전북권 최적경로
진안교육지원청,광양,광주,21000,전북권 최적경로
광양,무주교육지원청,광주,21000,전북권 최적경로
무주교육지원청,광양,광주,21000,전북권 최적경로
광양,장수교육지원청,광주,21000,전북권 최적경로
장수교육지원청,광양,광주,21000,전북권 최적경로
광양,임실교육지원청,광주,21000,전북권 최적경로
임실교육지원청,광양,광주,21000,전북권 최적경로
광양,순창교육지원청,광주,21000,전북권 최적경로
순창교육지원청,광양,광주,21000,전북권 최적경로
광양,고창교육지원청,광주,21000,전북권 최적경로
고창교육지원청,광양,광주,21000,전북권 최적경로
광양,부안교육지원청,광주,21000,전북권 최적경로
부안교육지원청,광양,광주,21000,전북권 최적경로
광양,포항교육지원청,광주,35200,경북권 최적경로
포항교육지원청,광양,광주,35200,경북권 최적경로
광양,경주교육지원청,광주,35200,경북권 최적경로
경주교육지원청,광양,광주,35200,경북권 최적경로
광양,김천교육지원청,광주,35200,경북권 최적경로
김천교육지원청,광양,광주,35200,경북권 최적경로
광양,안동교육지원청,광주,35200,경북권 최적경로
안동교육지원청,광양,광주,35200,경북권 최적경로
광양,구미교육지원청,광주,35200,경북권 최적경로
구미교육지원청,광양,광주,35200,경북권 최적경로
광양,영주교육지원청,광주,35200,경북권 최적경로
영주교육지원청,광양,광주,35200,경북권 최적경로
광양,영천교육지원청,광주,35200,경북권 최적경로
영천교육지원청,광양,광주,35200,경북권 최적경로
광양,상주교육지원청,광주,35200,경북권 최적경로
상주교육지원청,광양,광주,35200,경북권 최적경로
광양,문경교육지원청,광주,35200,경북권 최적경로
문경교육지원청,광양,광주,35200,경북권 최적경로
광양,경산교육지원청,광주,35200,경북권 최적경로
경산교육지원청,광양,광주,35200,경북권 최적경로
광양,의성교육지원청,광주,35200,경북권 최적경로
의성교육지원청,광양,광주,35200,경북권 최적경로
광양,청송교육지원청,광주,35200,경북권 최적경로
청송교육지원청,광양,광주,35200,경북권 최적경로
광양,영양교육지원청,광주,35200,경북권 최적경로
영양교육지원청,광양,광주,35200,경북권 최적경로
광양,영덕교육지원청,광주,35200,경북권 최적경로
영덕교육지원청,광양,광주,35200,경북권 최적경로
광양,청도교육지원청,광주,35200,경북권 최적경로
청도교육지원청,광양,광주,35200,경북권 최적경로
광양,고령교육지원청,광주,35200,경북권 최적경로
고령교육지원청,광양,광주,35200,경북권 최적경로
광양,성주교육지원청,광주,35200,경북권 최적경로
성주교육지원청,광양,광주,35200,경북권 최적경로
광양,칠곡교육지원청,광주,35200,경북권 최적경로
칠곡교육지원청,광양,광주,35200,경북권 최적경로
광양,예천교육지원청,광주,35200,경북권 최적경로
예천교육지원청,광양,광주,35200,경북권 최적경로
광양,봉화교육지원청,광주,35200,경북권 최적경로
봉화교육지원청,광양,광주,35200,경북권 최적경로
광양,울진교육지원청,광주,35200,경북권 최적경로
울진교육지원청,광양,광주,35200,경북권 최적경로
광양,울릉교육지원청,광주,35200,경북권 최적경로
울릉교육지원청,광양,광주,35200,경북권 최적경로
광양,창원교육지원청,광주,37000,경남권 최적경로
창원교육지원청,광양,광주,37000,경남권 최적경로
광양,진주교육지원청,광주,37000,경남권 최적경로
진주교육지원청,광양,광주,37000,경남권 최적경로
광양,통영교육지원청,광주,37000,경남권 최적경로
통영교육지원청,광양,광주,37000,경남권 최적경로
광양,사천교육지원청,광주,37000,경남권 최적경로
사천교육지원청,광양,광주,37000,경남권 최적경로
광양,김해교육지원청,광주,37000,경남권 최적경로
김해교육지원청,광양,광주,37000,경남권 최적경로
광양,밀양교육지원청,광주,37000,경남권 최적경로
밀양교육지원청,광양,광주,37000,경남권 최적경로
광양,거제교육지원청,광주,37000,경남권 최적경로
거제교육지원청,광양,광주,37000,경남권 최적경로
광양,양산교육지원청,광주,37000,경남권 최적경로
양산교육지원청,광양,광주,37000,경남권 최적경로
광양,의령교육지원청,광주,37000,경남권 최적경로
의령교육지원청,광양,광주,37000,경남권 최적경로
광양,함안교육지원청,광주,37000,경남권 최적경로
함안교육지원청,광양,광주,37000,경남권 최적경로
광양,창녕교육지원청,광주,37000,경남권 최적경로
창녕교육지원청,광양,광주,37000,경남권 최적경로
광양,남해교육지원청,광주,37000,경남권 최적경로
남해교육지원청,광양,광주,37000,경남권 최적경로
광양,하동교육지원청,광주,37000,경남권 최적경로
하동교육지원청,광양,광주,37000,경남권 최적경로
광양,산청교육지원청,광주,37000,경남권 최적경로
산청교육지원청,광양,광주,37000,경남권 최적경로
광양,함양교육지원청,광주,37000,경남권 최적경로
함양교육지원청,광양,광주,37000,경남권 최적경로
광양,거창교육지원청,광주,37000,경남권 최적경로
거창교육지원청,광양,광주,37000,경남권 최적경로
광양,합천교육지원청,광주,37000,경남권 최적경로
합천교육지원청,광양,광주,37000,경남권 최적경로
광양,제주시교육지원청,광주,42200,제주권 최적경로
제주시교육지원청,광양,광주,42200,제주권 최적경로
광양,서귀포시교육지원청,광주,42200,제주권 최적경로
서귀포시교육지원청,광양,광주,42200,제주권 최적경로
담양,서울동부교육지원청,전주,28100,[BEST] 최단경로
서울동부교육지원청,담양,전주,28100,[BEST] 최단경로
담양,서울서부교육지원청,전주,28100,[BEST] 최단경로
서울서부교육지원청,담양,전주,28100,[BEST] 최단경로
담양,서울남부교육지원청,전주,28100,[BEST] 최단경로
서울남부교육지원청,담양,전주,28100,[BEST] 최단경로
담양,서울북부교육지원청,전주,28100,[BEST] 최단경로
서울북부교육지원청,담양,전주,28100,[BEST] 최단경로
담양,서울중부교육지원청,전주,28100,[BEST] 최단경로
서울중부교육지원청,담양,전주,28100,[BEST] 최단경로
담양,서울강남서초교육지원청,전주,28100,[BEST] 최단경로
서울강남서초교육지원청,담양,전주,28100,[BEST] 최단경로
담양,서울강동송파교육지원청,전주,28100,[BEST] 최단경로
서울강동송파교육지원청,담양,전주,28100,[BEST] 최단경로
담양,서울강서양천교육지원청,전주,28100,[BEST] 최단경로
서울강서양천교육지원청,담양,전주,28100,[BEST] 최단경로
담양,서울동작관악교육지원청,전주,28100,[BEST] 최단경로
서울동작관악교육지원청,담양,전주,28100,[BEST] 최단경로
담양,서울성동광진교육지원청,전주,28100,[BEST] 최단경로
서울성동광진교육지원청,담양,전주,28100,[BEST] 최단경로
담양,서울성북강북교육지원청,전주,28100,[BEST] 최단경로
서울성북강북교육지원청,담양,전주,28100,[BEST] 최단경로
담양,부산서부교육지원청,광주,29000,부산권 최적경로
부산서부교육지원청,담양,광주,29000,부산권 최적경로
담양,부산남부교육지원청,광주,29000,부산권 최적경로
부산남부교육지원청,담양,광주,29000,부산권 최적경로
담양,부산동래교육지원청,광주,29000,부산권 최적경로
부산동래교육지원청,담양,광주,29000,부산권 최적경로
담양,부산북부교육지원청,광주,29000,부산권 최적경로
부산북부교육지원청,담양,광주,29000,부산권 최적경로
담양,부산해운대교육지원청,광주,29000,부산권 최적경로
부산해운대교육지원청,담양,광주,29000,부산권 최적경로
담양,대구동부교육지원청,광주,27200,대구권 최적경로
대구동부교육지원청,담양,광주,27200,대구권 최적경로
담양,대구서부교육지원청,광주,27200,대구권 최적경로
대구서부교육지원청,담양,광주,27200,대구권 최적경로
담양,대구남부교육지원청,광주,27200,대구권 최적경로
대구남부교육지원청,담양,광주,27200,대구권 최적경로
담양,대구달성교육지원청,광주,27200,대구권 최적경로
대구달성교육지원청,담양,광주,27200,대구권 최적경로
담양,인천북부교육지원청,광주,33900,인천권 최적경로
인천북부교육지원청,담양,광주,33900,인천권 최적경로
담양,인천서부교육지원청,광주,33900,인천권 최적경로
인천서부교육지원청,담양,광주,33900,인천권 최적경로
담양,인천남부교육지원청,광주,33900,인천권 최적경로
인천남부교육지원청,담양,광주,33900,인천권 최적경로
담양,인천동부교육지원청,광주,33900,인천권 최적경로
인천동부교육지원청,담양,광주,33900,인천권 최적경로
담양,인천강화교육지원청,광주,33900,인천권 최적경로
인천강화교육지원청,담양,광주,33900,인천권 최적경로
담양,광주동부교육지원청,전주,28100,[BEST] 최단경로
광주동부교육지원청,담양,전주,28100,[BEST] 최단경로
담양,광주서부교육지원청,전주,28100,[BEST] 최단경로
광주서부교육지원청,담양,전주,28100,[BEST] 최단경로
담양,대전동부교육지원청,광주,26400,대전권 최적경로
대전동부교육지원청,담양,광주,26400,대전권 최적경로
담양,대전서부교육지원청,광주,26400,대전권 최적경로
대전서부교육지원청,담양,광주,26400,대전권 최적경로
담양,울산강남교육지원청,광주,30900,울산권 최적경로
울산강남교육지원청,담양,광주,30900,울산권 최적경로
담양,울산강북교육지원청,광주,30900,울산권 최적경로
울산강북교육지원청,담양,광주,30900,울산권 최적경로
담양,세종특별자치시교육청,광주,26400,세종권 최적경로
세종특별자치시교육청,담양,광주,26400,세종권 최적경로
담양,수원교육지원청,전주,28100,[BEST] 최단경로
수원교육지원청,담양,전주,28100,[BEST] 최단경로
담양,성남교육지원청,전주,28100,[BEST] 최단경로
성남교육지원청,담양,전주,28100,[BEST] 최단경로
담양,의정부교육지원청,전주,28100,[BEST] 최단경로
의정부교육지원청,담양,전주,28100,[BEST] 최단경로
담양,안양과천교육지원청,전주,28100,[BEST] 최단경로
안양과천교육지원청,담양,전주,28100,[BEST] 최단경로
담양,부천교육지원청,전주,28100,[BEST] 최단경로
부천교육지원청,담양,전주,28100,[BEST] 최단경로
담양,광명교육지원청,전주,28100,[BEST] 최단경로
광명교육지원청,담양,전주,28100,[BEST] 최단경로
담양,평택교육지원청,전주,28100,[BEST] 최단경로
평택교육지원청,담양,전주,28100,[BEST] 최단경로
담양,동두천양주교육지원청,전주,28100,[BEST] 최단경로
동두천양주교육지원청,담양,전주,28100,[BEST] 최단경로
담양,안산교육지원청,전주,28100,[BEST] 최단경로
안산교육지원청,담양,전주,28100,[BEST] 최단경로
담양,고양교육지원청,전주,28100,[BEST] 최단경로
고양교육지원청,담양,전주,28100,[BEST] 최단경로
담양,의왕교육지원청,전주,28100,[BEST] 최단경로
의왕교육지원청,담양,전주,28100,[BEST] 최단경로
담양,구리남양주교육지원청,전주,28100,[BEST] 최단경로
구리남양주교육지원청,담양,전주,28100,[BEST] 최단경로
담양,오산화성교육지원청,전주,28100,[BEST] 최단경로
오산화성교육지원청,담양,전주,28100,[BEST] 최단경로
담양,시흥교육지원청,전주,28100,[BEST] 최단경로
시흥교육지원청,담양,전주,28100,[BEST] 최단경로
담양,군포교육지원청,전주,28100,[BEST] 최단경로
군포교육지원청,담양,전주,28100,[BEST] 최단경로
담양,하남광주교육지원청,전주,28100,[BEST] 최단경로
하남광주교육지원청,담양,전주,28100,[BEST] 최단경로
담양,파주교육지원청,전주,28100,[BEST] 최단경로
