Origin,Destination,Via_Hub,Fare_Udeung,Remarks
남악,완도,직통,15500,전남 관내
남악,진도,직통,10100,전남 관내
광주,서울동부교육지원청,광주,31300,서울권 최적경로
광주,서울서부교육지원청,광주,31300,서울권 최적경로
광주,서울남부교육지원청,광주,31300,서울권 최적경로
광주,서울북부교육지원청,광주,31300,서울권 최적경로
광주,서울중부교육지원청,광주,31300,서울권 최적경로
광주,서울강남서초교육지원청,광주,31300,서울권 최적경로
광주,서울강동송파교육지원청,광주,31300,서울권 최적경로
광주,서울강서양천교육지원청,광주,31300,서울권 최적경로
광주,서울동작관악교육지원청,광주,31300,서울권 최적경로
광주,서울성동광진교육지원청,광주,31300,서울권 최적경로
광주,서울성북강북교육지원청,광주,31300,서울권 최적경로
광주,부산서부교육지원청,광주,26100,부산권 최적경로
광주,부산남부교육지원청,광주,26100,부산권 최적경로
광주,부산동래교육지원청,광주,26100,부산권 최적경로
광주,부산북부교육지원청,광주,26100,부산권 최적경로
광주,부산해운대교육지원청,광주,26100,부산권 최적경로
광주,대구동부교육지원청,광주,24300,대구권 최적경로
광주,대구서부교육지원청,광주,24300,대구권 최적경로
광주,대구남부교육지원청,광주,24300,대구권 최적경로
광주,대구달성교육지원청,광주,24300,대구권 최적경로
광주,인천북부교육지원청,광주,31000,인천권 최적경로
광주,인천서부교육지원청,광주,31000,인천권 최적경로
광주,인천남부교육지원청,광주,31000,인천권 최적경로
광주,인천동부교육지원청,광주,31000,인천권 최적경로
광주,인천강화교육지원청,광주,31000,인천권 최적경로
광주,광주동부교육지원청,광주,31300,광주권 최적경로
광주,광주서부교육지원청,광주,31300,광주권 최적경로
광주,대전동부교육지원청,광주,23500,대전권 최적경로
광주,대전서부교육지원청,광주,23500,대전권 최적경로
광주,울산강남교육지원청,광주,28000,울산권 최적경로
광주,울산강북교육지원청,광주,28000,울산권 최적경로
광주,세종특별자치시교육청,광주,23500,세종권 최적경로
광주,수원교육지원청,광주,31300,경기권 최적경로
광주,성남교육지원청,광주,31300,경기권 최적경로
광주,의정부교육지원청,광주,31300,경기권 최적경로
광주,안양과천교육지원청,광주,31300,경기권 최적경로
광주,부천교육지원청,광주,31300,경기권 최적경로
광주,광명교육지원청,광주,31300,경기권 최적경로
광주,평택교육지원청,광주,31300,경기권 최적경로
광주,동두천양주교육지원청,광주,31300,경기권 최적경로
광주,안산교육지원청,광주,31300,경기권 최적경로
광주,고양교육지원청,광주,31300,경기권 최적경로
광주,의왕교육지원청,광주,31300,경기권 최적경로
광주,구리남양주교육지원청,광주,31300,경기권 최적경로
광주,오산화성교육지원청,광주,31300,경기권 최적경로
광주,시흥교육지원청,광주,31300,경기권 최적경로
광주,군포교육지원청,광주,31300,경기권 최적경로
광주,하남광주교육지원청,광주,31300,경기권 최적경로
