Origin,Destination,Via_Hub,Fare_Udeung,Remarks
나주,영주,광주,28600,경북권 지명-허브 매핑
영주,나주,광주,28600,경북권 지명-허브 매핑
나주,영천,광주,28600,경북권 지명-허브 매핑
영천,나주,광주,28600,경북권 지명-허브 매핑
나주,상주,광주,28600,경북권 지명-허브 매핑
상주,나주,광주,28600,경북권 지명-허브 매핑
나주,문경,광주,28600,경북권 지명-허브 매핑
문경,나주,광주,28600,경북권 지명-허브 매핑
나주,경산,광주,28600,경북권 지명-허브 매핑
경산,나주,광주,28600,경북권 지명-허브 매핑
나주,의성,광주,28600,경북권 지명-허브 매핑
의성,나주,광주,28600,경북권 지명-허브 매핑
나주,청송,광주,28600,경북권 지명-허브 매핑
청송,나주,광주,28600,경북권 지명-허브 매핑
나주,영양,광주,28600,경북권 지명-허브 매핑
영양,나주,광주,28600,경북권 지명-허브 매핑
나주,영덕,광주,28600,경북권 지명-허브 매핑
영덕,나주,광주,28600,경북권 지명-허브 매핑
나주,청도,광주,28600,경북권 지명-허브 매핑
청도,나주,광주,28600,경북권 지명-허브 매핑
나주,고령,광주,28600,경북권 지명-허브 매핑
고령,나주,광주,28600,경북권 지명-허브 매핑
나주,성주,광주,28600,경북권 지명-허브 매핑
성주,나주,광주,28600,경북권 지명-허브 매핑
나주,칠곡,광주,28600,경북권 지명-허브 매핑
칠곡,나주,광주,28600,경북권 지명-허브 매핑
나주,예천,광주,28600,경북권 지명-허브 매핑
예천,나주,광주,28600,경북권 지명-허브 매핑
나주,봉화,광주,28600,경북권 지명-허브 매핑
봉화,나주,광주,28600,경북권 지명-허브 매핑
나주,울진,광주,28600,경북권 지명-허브 매핑
울진,나주,광주,28600,경북권 지명-허브 매핑
나주,울릉,광주,28600,경북권 지명-허브 매핑
울릉,나주,광주,28600,경북권 지명-허브 매핑
나주,창원,광주,30400,경남권 지명-허브 매핑
창원,나주,광주,30400,경남권 지명-허브 매핑
나주,진주,광주,30400,경남권 지명-허브 매핑
진주,나주,광주,30400,경남권 지명-허브 매핑
나주,통영,광주,30400,경남권 지명-허브 매핑
통영,나주,광주,30400,경남권 지명-허브 매핑
나주,사천,광주,30400,경남권 지명-허브 매핑
사천,나주,광주,30400,경남권 지명-허브 매핑
나주,김해,광주,30400,경남권 지명-허브 매핑
김해,나주,광주,30400,경남권 지명-허브 매핑
나주,밀양,광주,30400,경남권 지명-허브 매핑
밀양,나주,광주,30400,경남권 지명-허브 매핑
나주,거제,광주,30400,경남권 지명-허브 매핑
거제,나주,광주,30400,경남권 지명-허브 매핑
나주,양산,광주,30400,경남권 지명-허브 매핑
양산,나주,광주,30400,경남권 지명-허브 매핑
나주,의령,광주,30400,경남권 지명-허브 매핑
의령,나주,광주,30400,경남권 지명-허브 매핑
나주,함안,광주,30400,경남권 지명-허브 매핑
함안,나주,광주,30400,경남권 지명-허브 매핑
나주,창녕,광주,30400,경남권 지명-허브 매핑
창녕,나주,광주,30400,경남권 지명-허브 매핑
나주,남해,광주,30400,경남권 지명-허브 매핑
남해,나주,광주,30400,경남권 지명-허브 매핑
나주,하동,광주,30400,경남권 지명-허브 매핑
하동,나주,광주,30400,경남권 지명-허브 매핑
나주,산청,광주,30400,경남권 지명-허브 매핑
산청,나주,광주,30400,경남권 지명-허브 매핑
나주,함양,광주,30400,경남권 지명-허브 매핑
함양,나주,광주,30400,경남권 지명-허브 매핑
나주,거창,광주,30400,경남권 지명-허브 매핑
거창,나주,광주,30400,경남권 지명-허브 매핑
나주,합천,광주,30400,경남권 지명-허브 매핑
합천,나주,광주,30400,경남권 지명-허브 매핑
나주,제주시,광주,35600,제주권 지명-허브 매핑
제주시,나주,광주,35600,제주권 지명-허브 매핑
나주,서귀포시,광주,35600,제주권 지명-허브 매핑
서귀포시,나주,광주,35600,제주권 지명-허브 매핑
광양,서울동부,광주,42200,서울권 지명-허브 매핑
서울동부,광양,광주,42200,서울권 지명-허브 매핑
광양,서울서부,광주,42200,서울권 지명-허브 매핑
서울서부,광양,광주,42200,서울권 지명-허브 매핑
광양,서울남부,광주,42200,서울권 지명-허브 매핑
서울남부,광양,광주,42200,서울권 지명-허브 매핑
광양,서울북부,광주,42200,서울권 지명-허브 매핑
서울북부,광양,광주,42200,서울권 지명-허브 매핑
광양,서울중부,광주,42200,서울권 지명-허브 매핑
서울중부,광양,광주,42200,서울권 지명-허브 매핑
광양,서울강남서초,광주,42200,서울권 지명-허브 매핑
서울강남서초,광양,광주,42200,서울권 지명-허브 매핑
광양,서울강동송파,광주,42200,서울권 지명-허브 매핑
서울강동송파,광양,광주,42200,서울권 지명-허브 매핑
광양,서울강서양천,광주,42200,서울권 지명-허브 매핑
서울강서양천,광양,광주,42200,서울권 지명-허브 매핑
광양,서울동작관악,광주,42200,서울권 지명-허브 매핑
서울동작관악,광양,광주,42200,서울권 지명-허브 매핑
광양,서울성동광진,광주,42200,서울권 지명-허브 매핑
서울성동광진,광양,광주,42200,서울권 지명-허브 매핑
광양,서울성북강북,광주,42200,서울권 지명-허브 매핑
서울성북강북,광양,광주,42200,서울권 지명-허브 매핑
광양,부산중구,광주,37000,부산권 지명-허브 매핑
부산중구,광양,광주,37000,부산권 지명-허브 매핑
광양,부산동구,광주,37000,부산권 지명-허브 매핑
부산동구,광양,광주,37000,부산권 지명-허브 매핑
광양,부산영도구,광주,37000,부산권 지명-허브 매핑
부산영도구,광양,광주,37000,부산권 지명-허브 매핑
광양,부산남구,광주,37000,부산권 지명-허브 매핑
부산남구,광양,광주,37000,부산권 지명-허브 매핑
광양,부산해운대,광주,37000,부산권 지명-허브 매핑
부산해운대,광양,광주,37000,부산권 지명-허브 매핑
광양,부산사하구,광주,37000,부산권 지명-허브 매핑
부산사하구,광양,광주,37000,부산권 지명-허브 매핑
광양,부산사상,광주,37000,부산권 지명-허브 매핑
부산사상,광양,광주,37000,부산권 지명-허브 매핑
광양,부산기장,광주,37000,부산권 지명-허브 매핑
부산기장,광양,광주,37000,부산권 지명-허브 매핑
광양,대구동구,광주,35200,대구권 지명-허브 매핑
대구동구,광양,광주,35200,대구권 지명-허브 매핑
광양,대구서구,광주,35200,대구권 지명-허브 매핑
대구서구,광양,광주,35200,대구권 지명-허브 매핑
광양,대구남구,광주,35200,대구권 지명-허브 매핑
대구남구,광양,광주,35200,대구권 지명-허브 매핑
광양,대구달성,광주,35200,대구권 지명-허브 매핑
대구달성,광양,광주,35200,대구권 지명-허브 매핑
광양,인천북구,광주,41900,인천권 지명-허브 매핑
인천북구,광양,광주,41900,인천권 지명-허브 매핑
광양,인천서구,광주,41900,인천권 지명-허브 매핑
인천서구,광양,광주,41900,인천권 지명-허브 매핑
광양,인천남구,광주,41900,인천권 지명-허브 매핑
인천남구,광양,광주,41900,인천권 지명-허브 매핑
광양,인천동구,광주,41900,인천권 지명-허브 매핑
인천동구,광양,광주,41900,인천권 지명-허브 매핑
광양,인천강화,광주,41900,인천권 지명-허브 매핑
인천강화,광양,광주,41900,인천권 지명-허브 매핑
광양,광주동구,광주동부,10900,광주 광주동부교육지원청 관할
광주동구,광양,광주동부,10900,광주 광주동부교육지원청 관할
광양,광주남구,광주동부,10900,광주 광주동부교육지원청 관할
광주남구,광양,광주동부,10900,광주 광주동부교육지원청 관할
광양,광주서구,광주서부,10900,광주 광주서부교육지원청 관할
광주서구,광양,광주서부,10900,광주 광주서부교육지원청 관할
광양,광주북구,광주서부,10900,광주 광주서부교육지원청 관할
광주북구,광양,광주서부,10900,광주 광주서부교육지원청 관할
광양,광주광산구,광주서부,10900,광주 광주서부교육지원청 관할
광주광산구,광양,광주서부,10900,광주 광주서부교육지원청 관할
광양,대전동구,광주,34400,대전권 지명-허브 매핑
대전동구,광양,광주,34400,대전권 지명-허브 매핑
광양,대전서구,광주,34400,대전권 지명-허브 매핑
대전서구,광양,광주,34400,대전권 지명-허브 매핑
광양,울산강남,광주,38900,울산권 지명-허브 매핑
울산강남,광양,광주,38900,울산권 지명-허브 매핑
광양,울산강북,광주,38900,울산권 지명-허브 매핑
울산강북,광양,광주,38900,울산권 지명-허브 매핑
광양,수원,광주,42200,경기권 지명-허브 매핑
수원,광양,광주,42200,경기권 지명-허브 매핑
광양,성남,광주,42200,경기권 지명-허브 매핑
성남,광양,광주,42200,경기권 지명-허브 매핑
광양,의정부,광주,42200,경기권 지명-허브 매핑
의정부,광양,광주,42200,경기권 지명-허브 매핑
광양,안양,광주,42200,경기권 지명-허브 매핑
안양,광양,광주,42200,경기권 지명-허브 매핑
광양,과천,광주,42200,경기권 지명-허브 매핑
과천,광양,광주,42200,경기권 지명-허브 매핑
광양,부천,광주,42200,경기권 지명-허브 매핑
부천,광양,광주,42200,경기권 지명-허브 매핑
광양,광명,광주,42200,경기권 지명-허브 매핑
광명,광양,광주,42200,경기권 지명-허브 매핑
광양,평택,광주,42200,경기권 지명-허브 매핑
평택,광양,광주,42200,경기권 지명-허브 매핑
광양,동두천,광주,42200,경기권 지명-허브 매핑
동두천,광양,광주,42200,경기권 지명-허브 매핑
광양,양주,광주,42200,경기권 지명-허브 매핑
양주,광양,광주,42200,경기권 지명-허브 매핑
광양,안산,광주,42200,경기권 지명-허브 매핑
안산,광양,광주,42200,경기권 지명-허브 매핑
광양,고양,광주,42200,경기권 지명-허브 매핑
고양,광양,광주,42200,경기권 지명-허브 매핑
광양,의왕,광주,42200,경기권 지명-허브 매핑
의왕,광양,광주,42200,경기권 지명-허브 매핑
광양,구리,광주,42200,경기권 지명-허브 매핑
구리,광양,광주,42200,경기권 지명-허브 매핑
광양,남양주,광주,42200,경기권 지명-허브 매핑
남양주,광양,광주,42200,경기권 지명-허브 매핑
광양,오산,광주,42200,경기권 지명-허브 매핑
오산,광양,광주,42200,경기권 지명-허브 매핑
광양,화성,광주,42200,경기권 지명-허브 매핑
화성,광양,광주,42200,경기권 지명-허브 매핑
광양,시흥,광주,42200,경기권 지명-허브 매핑
시흥,광양,광주,42200,경기권 지명-허브 매핑
광양,군포,광주,42200,경기권 지명-허브 매핑
군포,광양,광주,42200,경기권 지명-허브 매핑
광양,하남,광주,42200,경기권 지명-허브 매핑
하남,광양,광주,42200,경기권 지명-허브 매핑
광양,광주,광주,42200,경기권 지명-허브 매핑
광주,광양,광주,42200,경기권 지명-허브 매핑
광양,파주,광주,42200,경기권 지명-허브 매핑
파주,광양,광주,42200,경기권 지명-허브 매핑
광양,여주,광주,42200,경기권 지명-허브 매핑
여주,광양,광주,42200,경기권 지명-허브 매핑
광양,이천,광주,42200,경기권 지명-허브 매핑
이천,광양,광주,42200,경기권 지명-허브 매핑
광양,용인,광주,42200,경기권 지명-허브 매핑
용인,광양,광주,42200,경기권 지명-허브 매핑
광양,안성,광주,42200,경기권 지명-허브 매핑
안성,광양,광주,42200,경기권 지명-허브 매핑
광양,김포,광주,42200,경기권 지명-허브 매핑
김포,광양,광주,42200,경기권 지명-허브 매핑
광양,포천,광주,42200,경기권 지명-허브 매핑
포천,광양,광주,42200,경기권 지명-허브 매핑
광양,가평,광주,42200,경기권 지명-허브 매핑
가평,광양,광주,42200,경기권 지명-허브 매핑
광양,양평,광주,42200,경기권 지명-허브 매핑
양평,광양,광주,42200,경기권 지명-허브 매핑
광양,연천,광주,42200,경기권 지명-허브 매핑
연천,광양,광주,42200,경기권 지명-허브 매핑
광양,춘천,광주,42200,강원권 지명-허브 매핑
춘천,광양,광주,42200,강원권 지명-허브 매핑
광양,원주,광주,42200,강원권 지명-허브 매핑
원주,광양,광주,42200,강원권 지명-허브 매핑
광양,강릉,광주,42200,강원권 지명-허브 매핑
강릉,광양,광주,42200,강원권 지명-허브 매핑
광양,속초,광주,42200,강원권 지명-허브 매핑
속초,광양,광주,42200,강원권 지명-허브 매핑
광양,양양,광주,42200,강원권 지명-허브 매핑
양양,광양,광주,42200,강원권 지명-허브 매핑
광양,홍천,광주,42200,강원권 지명-허브 매핑
홍천,광양,광주,42200,강원권 지명-허브 매핑
광양,횡성,광주,42200,강원권 지명-허브 매핑
횡성,광양,광주,42200,강원권 지명-허브 매핑
광양,영월,광주,42200,강원권 지명-허브 매핑
영월,광양,광주,42200,강원권 지명-허브 매핑
광양,평창,광주,42200,강원권 지명-허브 매핑
평창,광양,광주,42200,강원권 지명-허브 매핑
광양,정선,광주,42200,강원권 지명-허브 매핑
정선,광양,광주,42200,강원권 지명-허브 매핑
광양,철원,광주,42200,강원권 지명-허브 매핑
철원,광양,광주,42200,강원권 지명-허브 매핑
광양,화천,광주,42200,강원권 지명-허브 매핑
화천,광양,광주,42200,강원권 지명-허브 매핑
광양,양구,광주,42200,강원권 지명-허브 매핑
양구,광양,광주,42200,강원권 지명-허브 매핑
광양,인제,광주,42200,강원권 지명-허브 매핑
인제,광양,광주,42200,강원권 지명-허브 매핑
광양,고성,광주,42200,강원권 지명-허브 매핑
고성,광양,광주,42200,강원권 지명-허브 매핑
광양,동해,광주,42200,강원권 지명-허브 매핑
동해,광양,광주,42200,강원권 지명-허브 매핑
광양,태백,광주,42200,강원권 지명-허브 매핑
태백,광양,광주,42200,강원권 지명-허브 매핑
광양,삼척,광주,42200,강원권 지명-허브 매핑
삼척,광양,광주,42200,강원권 지명-허브 매핑
광양,청주,광주,34400,충북권 지명-허브 매핑
청주,광양,광주,34400,충북권 지명-허브 매핑
광양,충주,광주,34400,충북권 지명-허브 매핑
충주,광양,광주,34400,충북권 지명-허브 매핑
광양,제천,광주,34400,충북권 지명-허브 매핑
제천,광양,광주,34400,충북권 지명-허브 매핑
광양,보은,광주,34400,충북권 지명-허브 매핑
보은,광양,광주,34400,충북권 지명-허브 매핑
광양,옥천,광주,34400,충북권 지명-허브 매핑
옥천,광양,광주,34400,충북권 지명-허브 매핑
광양,영동,광주,34400,충북권 지명-허브 매핑
영동,광양,광주,34400,충북권 지명-허브 매핑
광양,진천,광주,34400,충북권 지명-허브 매핑
진천,광양,광주,34400,충북권 지명-허브 매핑
광양,괴산,광주,34400,충북권 지명-허브 매핑
괴산,광양,광주,34400,충북권 지명-허브 매핑
광양,증평,광주,34400,충북권 지명-허브 매핑
증평,광양,광주,34400,충북권 지명-허브 매핑
광양,음성,광주,34400,충북권 지명-허브 매핑
음성,광양,광주,34400,충북권 지명-허브 매핑
광양,단양,광주,34400,충북권 지명-허브 매핑
단양,광양,광주,34400,충북권 지명-허브 매핑
광양,천안,광주,34400,충남권 지명-허브 매핑
천안,광양,광주,34400,충남권 지명-허브 매핑
광양,공주,광주,34400,충남권 지명-허브 매핑
공주,광양,광주,34400,충남권 지명-허브 매핑
광양,보령,광주,34400,충남권 지명-허브 매핑
보령,광양,광주,34400,충남권 지명-허브 매핑
광양,아산,광주,34400,충남권 지명-허브 매핑
아산,광양,광주,34400,충남권 지명-허브 매핑
광양,서산,광주,34400,충남권 지명-허브 매핑
서산,광양,광주,34400,충남권 지명-허브 매핑
광양,논산,광주,34400,충남권 지명-허브 매핑
논산,광양,광주,34400,충남권 지명-허브 매핑
광양,계룡,광주,34400,충남권 지명-허브 매핑
계룡,광양,광주,34400,충남권 지명-허브 매핑
광양,당진,광주,34400,충남권 지명-허브 매핑
당진,광양,광주,34400,충남권 지명-허브 매핑
광양,금산,광주,34400,충남권 지명-허브 매핑
금산,광양,광주,34400,충남권 지명-허브 매핑
광양,부여,광주,34400,충남권 지명-허브 매핑
부여,광양,광주,34400,충남권 지명-허브 매핑
광양,서천,광주,34400,충남권 지명-허브 매핑
서천,광양,광주,34400,충남권 지명-허브 매핑
광양,청양,광주,34400,충남권 지명-허브 매핑
청양,광양,광주,34400,충남권 지명-허브 매핑
광양,홍성,광주,34400,충남권 지명-허브 매핑
홍성,광양,광주,34400,충남권 지명-허브 매핑
광양,예산,광주,34400,충남권 지명-허브 매핑
예산,광양,광주,34400,충남권 지명-허브 매핑
광양,태안,광주,34400,충남권 지명-허브 매핑
태안,광양,광주,34400,충남권 지명-허브 매핑
광양,전주,광주,21000,전북권 지명-허브 매핑
전주,광양,광주,21000,전북권 지명-허브 매핑
광양,군산,광주,21000,전북권 지명-허브 매핑
군산,광양,광주,21000,전북권 지명-허브 매핑
광양,익산,광주,21000,전북권 지명-허브 매핑
익산,광양,광주,21000,전북권 지명-허브 매핑
광양,정읍,광주,21000,전북권 지명-허브 매핑
정읍,광양,광주,21000,전북권 지명-허브 매핑
광양,남원,광주,21000,전북권 지명-허브 매핑
남원,광양,광주,21000,전북권 지명-허브 매핑
광양,김제,광주,21000,전북권 지명-허브 매핑
김제,광양,광주,21000,전북권 지명-허브 매핑
광양,완주,광주,21000,전북권 지명-허브 매핑
완주,광양,광주,21000,전북권 지명-허브 매핑
광양,진안,광주,21000,전북권 지명-허브 매핑
진안,광양,광주,21000,전북권 지명-허브 매핑
광양,무주,광주,21000,전북권 지명-허브 매핑
무주,광양,광주,21000,전북권 지명-허브 매핑
광양,장수,광주,21000,전북권 지명-허브 매핑
장수,광양,광주,21000,전북권 지명-허브 매핑
광양,임실,광주,21000,전북권 지명-허브 매핑
임실,광양,광주,21000,전북권 지명-허브 매핑
광양,순창,광주,21000,전북권 지명-허브 매핑
순창,광양,광주,21000,전북권 지명-허브 매핑
광양,고창,광주,21000,전북권 지명-허브 매핑
고창,광양,광주,21000,전북권 지명-허브 매핑
광양,부안,광주,21000,전북권 지명-허브 매핑
부안,광양,광주,21000,전북권 지명-허브 매핑
광양,포항,광주,35200,경북권 지명-허브 매핑
포항,광양,광주,35200,경북권 지명-허브 매핑
광양,경주,광주,35200,경북권 지명-허브 매핑
경주,광양,광주,35200,경북권 지명-허브 매핑
광양,김천,광주,35200,경북권 지명-허브 매핑
김천,광양,광주,35200,경북권 지명-허브 매핑
광양,안동,광주,35200,경북권 지명-허브 매핑
안동,광양,광주,35200,경북권 지명-허브 매핑
광양,구미,광주,35200,경북권 지명-허브 매핑
구미,광양,광주,35200,경북권 지명-허브 매핑
광양,영주,광주,35200,경북권 지명-허브 매핑
영주,광양,광주,35200,경북권 지명-허브 매핑
광양,영천,광주,35200,경북권 지명-허브 매핑
영천,광양,광주,35200,경북권 지명-허브 매핑
광양,상주,광주,35200,경북권 지명-허브 매핑
상주,광양,광주,35200,경북권 지명-허브 매핑
광양,문경,광주,35200,경북권 지명-허브 매핑
문경,광양,광주,35200,경북권 지명-허브 매핑
광양,경산,광주,35200,경북권 지명-허브 매핑
경산,광양,광주,35200,경북권 지명-허브 매핑
광양,의성,광주,35200,경북권 지명-허브 매핑
의성,광양,광주,35200,경북권 지명-허브 매핑
광양,청송,광주,35200,경북권 지명-허브 매핑
청송,광양,광주,35200,경북권 지명-허브 매핑
광양,영양,광주,35200,경북권 지명-허브 매핑
영양,광양,광주,35200,경북권 지명-허브 매핑
광양,영덕,광주,35200,경북권 지명-허브 매핑
영덕,광양,광주,35200,경북권 지명-허브 매핑
광양,청도,광주,35200,경북권 지명-허브 매핑
청도,광양,광주,35200,경북권 지명-허브 매핑
광양,고령,광주,35200,경북권 지명-허브 매핑
고령,광양,광주,35200,경북권 지명-허브 매핑
광양,성주,광주,35200,경북권 지명-허브 매핑
성주,광양,광주,35200,경북권 지명-허브 매핑
광양,칠곡,광주,35200,경북권 지명-허브 매핑
칠곡,광양,광주,35200,경북권 지명-허브 매핑
광양,예천,광주,35200,경북권 지명-허브 매핑
예천,광양,광주,35200,경북권 지명-허브 매핑
광양,봉화,광주,35200,경북권 지명-허브 매핑
봉화,광양,광주,35200,경북권 지명-허브 매핑
광양,울진,광주,35200,경북권 지명-허브 매핑
울진,광양,광주,35200,경북권 지명-허브 매핑
광양,울릉,광주,35200,경북권 지명-허브 매핑
울릉,광양,광주,35200,경북권 지명-허브 매핑
광양,창원,광주,37000,경남권 지명-허브 매핑
창원,광양,광주,37000,경남권 지명-허브 매핑
광양,진주,광주,37000,경남권 지명-허브 매핑
진주,광양,광주,37000,경남권 지명-허브 매핑
광양,통영,광주,37000,경남권 지명-허브 매핑
통영,광양,광주,37000,경남권 지명-허브 매핑
광양,사천,광주,37000,경남권 지명-허브 매핑
사천,광양,광주,37000,경남권 지명-허브 매핑
광양,김해,광주,37000,경남권 지명-허브 매핑
김해,광양,광주,37000,경남권 지명-허브 매핑
광양,밀양,광주,37000,경남권 지명-허브 매핑
밀양,광양,광주,37000,경남권 지명-허브 매핑
광양,거제,광주,37000,경남권 지명-허브 매핑
거제,광양,광주,37000,경남권 지명-허브 매핑
광양,양산,광주,37000,경남권 지명-허브 매핑
양산,광양,광주,37000,경남권 지명-허브 매핑
광양,의령,광주,37000,경남권 지명-허브 매핑
의령,광양,광주,37000,경남권 지명-허브 매핑
광양,함안,광주,37000,경남권 지명-허브 매핑
함안,광양,광주,37000,경남권 지명-허브 매핑
광양,창녕,광주,37000,경남권 지명-허브 매핑
창녕,광양,광주,37000,경남권 지명-허브 매핑
광양,남해,광주,37000,경남권 지명-허브 매핑
남해,광양,광주,37000,경남권 지명-허브 매핑
광양,하동,광주,37000,경남권 지명-허브 매핑
하동,광양,광주,37000,경남권 지명-허브 매핑
광양,산청,광주,37000,경남권 지명-허브 매핑
산청,광양,광주,37000,경남권 지명-허브 매핑
광양,함양,광주,37000,경남권 지명-허브 매핑
함양,광양,광주,37000,경남권 지명-허브 매핑
광양,거창,광주,37000,경남권 지명-허브 매핑
거창,광양,광주,37000,경남권 지명-허브 매핑
광양,합천,광주,37000,경남권 지명-허브 매핑
합천,광양,광주,37000,경남권 지명-허브 매핑
광양,제주시,광주,42200,제주권 지명-허브 매핑
제주시,광양,광주,42200,제주권 지명-허브 매핑
광양,서귀포시,광주,42200,제주권 지명-허브 매핑
서귀포시,광양,광주,42200,제주권 지명-허브 매핑
담양,서울동부,전주,28100,[BEST] 최단경로
서울동부,담양,전주,28100,[BEST] 최단경로
담양,서울서부,전주,28100,[BEST] 최단경로
서울서부,담양,전주,28100,[BEST] 최단경로
담양,서울남부,전주,28100,[BEST] 최단경로
서울남부,담양,전주,28100,[BEST] 최단경로
담양,서울북부,전주,28100,[BEST] 최단경로
서울북부,담양,전주,28100,[BEST] 최단경로
담양,서울중부,전주,28100,[BEST] 최단경로
서울중부,담양,전주,28100,[BEST] 최단경로
담양,서울강남서초,전주,28100,[BEST] 최단경로
서울강남서초,담양,전주,28100,[BEST] 최단경로
담양,서울강동송파,전주,28100,[BEST] 최단경로
서울강동송파,담양,전주,28100,[BEST] 최단경로
담양,서울강서양천,전주,28100,[BEST] 최단경로
서울강서양천,담양,전주,28100,[BEST] 최단경로
담양,서울동작관악,전주,28100,[BEST] 최단경로
서울동작관악,담양,전주,28100,[BEST] 최단경로
담양,서울성동광진,전주,28100,[BEST] 최단경로
서울성동광진,담양,전주,28100,[BEST] 최단경로
담양,서울성북강북,전주,28100,[BEST] 최단경로
서울성북강북,담양,전주,28100,[BEST] 최단경로
담양,부산중구,광주,29000,부산권 지명-허브 매핑
부산중구,담양,광주,29000,부산권 지명-허브 매핑
담양,부산동구,광주,29000,부산권 지명-허브 매핑
부산동구,담양,광주,29000,부산권 지명-허브 매핑
담양,부산영도구,광주,29000,부산권 지명-허브 매핑
부산영도구,담양,광주,29000,부산권 지명-허브 매핑
담양,부산남구,광주,29000,부산권 지명-허브 매핑
부산남구,담양,광주,29000,부산권 지명-허브 매핑
담양,부산해운대,광주,29000,부산권 지명-허브 매핑
부산해운대,담양,광주,29000,부산권 지명-허브 매핑
담양,부산사하구,광주,29000,부산권 지명-허브 매핑
부산사하구,담양,광주,29000,부산권 지명-허브 매핑
담양,부산사상,광주,29000,부산권 지명-허브 매핑
부산사상,담양,광주,29000,부산권 지명-허브 매핑
담양,부산기장,광주,29000,부산권 지명-허브 매핑
부산기장,담양,광주,29000,부산권 지명-허브 매핑
담양,대구동구,광주,27200,대구권 지명-허브 매핑
대구동구,담양,광주,27200,대구권 지명-허브 매핑
담양,대구서구,광주,27200,대구권 지명-허브 매핑
대구서구,담양,광주,27200,대구권 지명-허브 매핑
담양,대구남구,광주,27200,대구권 지명-허브 매핑
대구남구,담양,광주,27200,대구권 지명-허브 매핑
담양,대구달성,광주,27200,대구권 지명-허브 매핑
대구달성,담양,광주,27200,대구권 지명-허브 매핑
담양,인천북구,광주,33900,인천권 지명-허브 매핑
인천북구,담양,광주,33900,인천권 지명-허브 매핑
담양,인천서구,광주,33900,인천권 지명-허브 매핑
인천서구,담양,광주,33900,인천권 지명-허브 매핑
담양,인천남구,광주,33900,인천권 지명-허브 매핑
인천남구,담양,광주,33900,인천권 지명-허브 매핑
담양,인천동구,광주,33900,인천권 지명-허브 매핑
인천동구,담양,광주,33900,인천권 지명-허브 매핑
담양,인천강화,광주,33900,인천권 지명-허브 매핑
인천강화,담양,광주,33900,인천권 지명-허브 매핑
담양,광주동구,광주동부,2900,광주 광주동부교육지원청 관할
광주동구,담양,광주동부,2900,광주 광주동부교육지원청 관할
담양,광주남구,광주동부,2900,광주 광주동부교육지원청 관할
광주남구,담양,광주동부,2900,광주 광주동부교육지원청 관할
담양,광주서구,광주서부,2900,광주 광주서부교육지원청 관할
광주서구,담양,광주서부,2900,광주 광주서부교육지원청 관할
담양,광주북구,광주서부,2900,광주 광주서부교육지원청 관할
광주북구,담양,광주서부,2900,광주 광주서부교육지원청 관할
담양,광주광산구,광주서부,2900,광주 광주서부교육지원청 관할
광주광산구,담양,광주서부,2900,광주 광주서부교육지원청 관할
담양,대전동구,광주,26400,대전권 지명-허브 매핑
대전동구,담양,광주,26400,대전권 지명-허브 매핑
담양,대전서구,광주,26400,대전권 지명-허브 매핑
대전서구,담양,광주,26400,대전권 지명-허브 매핑
담양,울산강남,광주,30900,울산권 지명-허브 매핑
울산강남,담양,광주,30900,울산권 지명-허브 매핑
담양,울산강북,광주,30900,울산권 지명-허브 매핑
울산강북,담양,광주,30900,울산권 지명-허브 매핑
담양,수원,전주,28100,[BEST] 최단경로
수원,담양,전주,28100,[BEST] 최단경로
담양,성남,전주,28100,[BEST] 최단경로
성남,담양,전주,28100,[BEST] 최단경로
담양,의정부,전주,28100,[BEST] 최단경로
의정부,담양,전주,28100,[BEST] 최단경로
담양,안양,전주,28100,[BEST] 최단경로
안양,담양,전주,28100,[BEST] 최단경로
담양,과천,전주,28100,[BEST] 최단경로
과천,담양,전주,28100,[BEST] 최단경로
담양,부천,전주,28100,[BEST] 최단경로
부천,담양,전주,28100,[BEST] 최단경로
담양,광명,전주,28100,[BEST] 최단경로
광명,담양,전주,28100,[BEST] 최단경로
담양,평택,전주,28100,[BEST] 최단경로
평택,담양,전주,28100,[BEST] 최단경로
담양,동두천,전주,28100,[BEST] 최단경로
동두천,담양,전주,28100,[BEST] 최단경로
담양,양주,전주,28100,[BEST] 최단경로
양주,담양,전주,28100,[BEST] 최단경로
담양,안산,전주,28100,[BEST] 최단경로
안산,담양,전주,28100,[BEST] 최단경로
담양,고양,전주,28100,[BEST] 최단경로
고양,담양,전주,28100,[BEST] 최단경로
담양,의왕,전주,28100,[BEST] 최단경로
의왕,담양,전주,28100,[BEST] 최단경로
담양,구리,전주,28100,[BEST] 최단경로
구리,담양,전주,28100,[BEST] 최단경로
담양,남양주,전주,28100,[BEST] 최단경로
남양주,담양,전주,28100,[BEST] 최단경로
담양,오산,전주,28100,[BEST] 최단경로
오산,담양,전주,28100,[BEST] 최단경로
담양,화성,전주,28100,[BEST] 최단경로
화성,담양,전주,28100,[BEST] 최단경로
담양,시흥,전주,28100,[BEST] 최단경로
시흥,담양,전주,28100,[BEST] 최단경로
담양,군포,전주,28100,[BEST] 최단경로
군포,담양,전주,28100,[BEST] 최단경로
담양,하남,전주,28100,[BEST] 최단경로
하남,담양,전주,28100,[BEST] 최단경로
담양,광주,전주,28100,[BEST] 최단경로
광주,담양,전주,28100,[BEST] 최단경로
담양,파주,전주,28100,[BEST] 최단경로
파주,담양,전주,28100,[BEST] 최단경로
